"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.892198546E1,-1.685709506E-1,1.371504068E0,9.784173965E0,9.881270149E0
9.892398546E1,-2.176808119E-1,1.342495918E0,9.703057289E0,9.797907990E0
9.892598546E1,-1.903294474E-1,1.270353913E0,9.709560394E0,9.794160884E0
9.892798546E1,-1.482010782E-1,1.203239679E0,9.706898689E0,9.782312173E0
9.892998546E1,-1.526542902E-1,1.144370914E0,9.743567467E0,9.811727427E0
9.893198546E1,-1.558433771E-1,1.162854195E0,9.733933449E0,9.804385622E0
9.893398546E1,-1.836544126E-1,1.214540124E0,9.858173370E0,9.934405813E0
9.893598546E1,-1.790958643E-1,1.285197854E0,9.876935005E0,9.961809773E0
9.893798546E1,-1.398980021E-1,1.284259439E0,9.715737343E0,9.801247159E0
9.893999483E1,-1.095395163E-1,1.312865257E0,9.648192406E0,9.737722053E0
9.894198546E1,-1.325238496E-1,1.333177686E0,9.716033936E0,9.807968227E0
9.894398546E1,-1.592622995E-1,1.308670640E0,9.647148132E0,9.736809047E0
9.894598546E1,-2.080465555E-1,1.360825896E0,9.661101341E0,9.758688929E0
9.894798546E1,-2.440457642E-1,1.493474245E0,9.727133751E0,9.844143166E0
9.894998546E1,-2.785605788E-1,1.506422162E0,9.696603775E0,9.816874681E0
9.895198546E1,-3.250942826E-1,1.524531841E0,9.632993698E0,9.758301656E0
9.895398546E1,-3.905421793E-1,1.504171610E0,9.793271065E0,9.915806249E0
9.895598546E1,-4.119367599E-1,1.491376996E0,9.729442596E0,9.851697847E0
9.895798546E1,-3.730453551E-1,1.418851852E0,9.738625526E0,9.848509053E0
9.895998546E1,-3.266744614E-1,1.392774224E0,9.610804558E0,9.716691849E0
9.896198546E1,-3.194631338E-1,1.428217888E0,9.654896736E0,9.765187864E0
9.896398546E1,-2.486234754E-1,1.451681137E0,9.708554268E0,9.819634297E0
9.896599796E1,-1.440639049E-1,1.475891232E0,9.719615936E0,9.832087433E0
9.896799171E1,-3.160346299E-2,1.497592330E0,9.766715050E0,9.880916174E0
9.897001671E1,2.060928941E-2,1.515146613E0,9.715181351E0,9.832641694E0
9.897198546E1,7.923850417E-2,1.479856133E0,9.694123268E0,9.806746599E0
9.897398546E1,1.240771115E-1,1.464954615E0,9.704963684E0,9.815691889E0
9.897598546E1,1.646444499E-1,1.397016764E0,9.673849106E0,9.775587970E0
9.897798546E1,2.198547572E-1,1.365393996E0,9.646247864E0,9.744882489E0
9.897998546E1,2.368248552E-1,1.326837897E0,9.655528069E0,9.749143916E0
9.898198546E1,2.107663602E-1,1.293663859E0,9.700232506E0,9.788385940E0
9.898398546E1,2.129211426E-1,1.273859024E0,9.734632492E0,9.819934928E0
9.898598546E1,2.293453664E-1,1.234661102E0,9.653508186E0,9.734845024E0
9.898798546E1,2.412876487E-1,1.216350198E0,9.627717018E0,9.707247937E0
9.898998546E1,2.591484189E-1,1.238999367E0,9.639495850E0,9.722250643E0
9.899199327E1,2.742222846E-1,1.238826990E0,9.663563728E0,9.746504712E0
9.899398546E1,2.668194175E-1,1.236365676E0,9.665229797E0,9.747638674E0
9.899598546E1,2.401192784E-1,1.254791498E0,9.701755524E0,9.785510677E0
9.899799171E1,2.123273760E-1,1.242178798E0,9.717988014E0,9.799356210E0
9.899998546E1,2.069739550E-1,1.220956683E0,9.729739189E0,9.808231142E0
9.900198546E1,1.610818952E-1,1.176539421E0,9.689219475E0,9.761719440E0
9.900398546E1,1.133606657E-1,1.183042169E0,9.686528206E0,9.759163289E0
9.900598546E1,1.043010056E-1,1.168427825E0,9.685809135E0,9.756587564E0
9.900798546E1,8.547300100E-2,1.175275326E0,9.682784081E0,9.754223971E0
9.900998546E1,5.952943116E-2,1.197981954E0,9.696124077E0,9.770032069E0
9.901198546E1,1.396298409E-2,1.184421182E0,9.725553513E0,9.797420050E0
9.901398546E1,-4.479072616E-2,1.135818839E0,9.727459908E0,9.793649315E0
9.901598546E1,-6.987238675E-2,1.068398237E0,9.725582123E0,9.784339762E0
9.901798546E1,-9.805691987E-2,9.839307070E-1,9.719520569E0,9.769688577E0
9.901998546E1,-1.153717861E-1,8.585798740E-1,9.754581451E0,9.792973468E0
9.902198546E1,-1.308383346E-1,7.534265518E-1,9.775832176E0,9.805695538E0
9.902398546E1,-1.248145252E-1,6.442796588E-1,9.810154915E0,9.832080878E0
9.902598546E1,-6.368576735E-2,4.754405916E-1,9.852541924E0,9.864212183E0
9.902798546E1,2.652775496E-3,3.808408678E-1,9.859791756E0,9.867144484E0
9.902998546E1,3.254198655E-2,3.214838207E-1,9.856535912E0,9.861831017E0
9.903198858E1,7.538862526E-2,2.763100266E-1,9.824702263E0,9.828876092E0
9.903398546E1,1.023473367E-1,2.467272729E-1,9.776463509E0,9.780111863E0
9.903603546E1,1.140884981E-1,2.193184495E-1,9.746230125E0,9.749365027E0
9.903798546E1,1.279940307E-1,1.706970036E-1,9.726827621E0,9.729167257E0
9.903998546E1,1.332804263E-1,1.482968628E-1,9.735504150E0,9.737545722E0
9.904198546E1,1.442171335E-1,1.301296502E-1,9.769386292E0,9.771317251E0
9.904398546E1,1.617714167E-1,1.384710521E-1,9.815710068E0,9.818019574E0
9.904598546E1,1.862210035E-1,1.637442410E-1,9.852695465E0,9.855815459E0
9.904798546E1,2.124423087E-1,2.111494243E-1,9.907244682E0,9.911771436E0
9.904998546E1,2.106705904E-1,2.167710215E-1,9.902399063E0,9.907011607E0
9.905198546E1,1.945049465E-1,2.133808285E-1,9.840083122E0,9.844318128E0
9.905398702E1,1.854835898E-1,2.067632526E-1,9.761026382E0,9.764977790E0
9.905598546E1,1.752076894E-1,2.053171545E-1,9.733589172E0,9.737330797E0
9.905798546E1,1.535353661E-1,2.070793062E-1,9.752205849E0,9.755612429E0
9.905998546E1,1.128339395E-1,1.309149414E-1,9.718945503E0,9.720482082E0
9.906198546E1,1.130829304E-1,1.018206105E-1,9.719079971E0,9.720271121E0
9.906398702E1,1.243548319E-1,1.249390170E-1,9.732372284E0,9.733968572E0
9.906598546E1,1.556135416E-1,2.000211775E-1,9.734364510E0,9.737662782E0
9.906798546E1,1.726698279E-1,2.739445567E-1,9.738769531E0,9.744151706E0
9.906999014E1,2.146928608E-1,4.128178358E-1,9.717672348E0,9.728806065E0
9.907198546E1,2.540630996E-1,5.972000957E-1,9.692820549E0,9.714523468E0
9.907398546E1,2.495524287E-1,8.184243441E-1,9.641985893E0,9.679875350E0
9.907598546E1,2.556432784E-1,1.109338999E0,9.574967384E0,9.642405660E0
9.907798546E1,2.455301732E-1,1.297360420E0,9.568675995E0,9.659347256E0
9.907998546E1,2.598187625E-1,1.448166370E0,9.523166656E0,9.636150414E0
9.908198546E1,2.650859952E-1,1.576102972E0,9.518455505E0,9.651702771E0
9.908398546E1,2.701138258E-1,1.637662768E0,9.582887650E0,9.725566129E0
9.908601358E1,2.440649271E-1,1.681821346E0,9.700549126E0,9.848286352E0
9.908798546E1,2.074049115E-1,1.684205890E0,9.717412949E0,9.864465555E0
9.908999014E1,1.476073265E-1,1.662504911E0,9.693882942E0,9.836517524E0
9.909198546E1,9.432196617E-2,1.568422318E0,9.650730133E0,9.777803296E0
9.909398546E1,8.170931041E-2,1.530488610E0,9.639295578E0,9.760383755E0
9.909598546E1,7.855854928E-2,1.464226723E0,9.625169754E0,9.736222272E0
9.909798702E1,4.022258893E-2,1.364005446E0,9.637763023E0,9.733889501E0
9.909998546E1,-6.799533032E-3,1.316083074E0,9.681404114E0,9.770450681E0
9.910198546E1,-3.357628733E-2,1.285446882E0,9.709349632E0,9.794129432E0
9.910398546E1,-3.445735201E-2,1.317021608E0,9.786146164E0,9.874431121E0
9.910598546E1,-2.759077959E-2,1.321589708E0,9.778552055E0,9.867494155E0
9.910798546E1,-4.558559973E-3,1.339814425E0,9.806363106E0,9.897468405E0
9.910998546E1,2.143289335E-2,1.414408207E0,9.829566956E0,9.930830604E0
9.911198546E1,-8.121131919E-3,1.523056984E0,9.811285019E0,9.928800645E0
9.911398546E1,-2.293645218E-2,1.642336130E0,9.738425255E0,9.875966813E0
9.911599639E1,-2.585737675E-4,1.758828521E0,9.747120857E0,9.904536478E0
9.911798546E1,-3.332728753E-3,1.846561551E0,9.747330666E0,9.920698351E0
9.911998546E1,-2.451662533E-2,1.936210036E0,9.673743248E0,9.865638286E0
9.912198546E1,-5.400361121E-2,1.965179920E0,9.690455437E0,9.887859985E0
9.912398546E1,-8.747455478E-2,1.955143452E0,9.579354286E0,9.777232034E0
9.912598546E1,-6.886681914E-2,1.923616529E0,9.608439445E0,9.799344456E0
9.912798546E1,-2.761951089E-2,1.851771355E0,9.737428665E0,9.911979469E0
9.912998546E1,-2.901772410E-2,1.780433774E0,9.742475510E0,9.903868714E0
9.913198546E1,7.958326489E-3,1.779418588E0,9.746152878E0,9.907264494E0
9.913398546E1,3.733039647E-2,1.767648697E0,9.693107605E0,9.853035599E0
9.913598546E1,8.216899633E-2,1.684387922E0,9.740492821E0,9.885399072E0
9.913798702E1,1.124125570E-1,1.592125058E0,9.736643791E0,9.866596733E0
9.913998546E1,1.007480100E-1,1.600792050E0,9.624786377E0,9.757520082E0
9.914198546E1,1.132265851E-1,1.721038342E0,9.643939972E0,9.796957253E0
9.914398546E1,1.378198266E-1,1.757037640E0,9.650595665E0,9.810207554E0
9.914598546E1,2.015917748E-1,1.771872044E0,9.764454842E0,9.925963335E0
9.914798702E1,2.937781513E-1,1.810552716E0,9.804897308E0,9.974989622E0
9.914998546E1,3.521583378E-1,1.845623016E0,9.722939491E0,9.902822434E0
9.915198546E1,3.878989816E-1,1.870963216E0,9.687495232E0,9.874134536E0
9.915398546E1,3.898526728E-1,1.875157952E0,9.627132416E0,9.815797523E0
9.915598546E1,3.721547127E-1,1.903562784E0,9.632735252E0,9.826069349E0
9.915798546E1,3.515741527E-1,1.925905347E0,9.657424927E0,9.853860767E0
9.915998546E1,3.339911401E-1,1.920561552E0,9.732573509E0,9.925880005E0
9.916198546E1,3.654413819E-1,1.911339164E0,9.816370964E0,1.000739245E1
9.916398546E1,3.919212222E-1,1.901216388E0,9.751688004E0,9.943019909E0
9.916600108E1,3.837522268E-1,1.881622314E0,9.706170082E0,9.894316852E0
9.916798702E1,3.638037443E-1,1.895805597E0,9.649236679E0,9.840437008E0
9.916999327E1,2.988155186E-1,1.953975081E0,9.588681221E0,9.790307293E0
9.917198546E1,2.642719746E-1,1.991803408E0,9.594437599E0,9.802568711E0
9.917398546E1,2.221436203E-1,2.014960289E0,9.556101799E0,9.768750910E0
9.917598546E1,1.696818769E-1,1.952595949E0,9.873324394E0,1.006598020E1
9.917798546E1,1.129680127E-1,1.997808099E0,9.743768692E0,9.947111505E0
9.917998546E1,4.957912862E-2,2.045452833E0,9.716015816E0,9.929113692E0
9.918198546E1,-7.738059852E-3,2.003056049E0,9.842391014E0,1.004415025E1
9.918398546E1,-9.410169721E-2,2.085838079E0,9.715555191E0,9.937383373E0
9.918603077E1,-1.565807909E-1,2.048172712E0,9.596371651E0,9.813759619E0
9.918799171E1,-2.619543970E-1,2.010066509E0,9.604637146E0,9.816213230E0
9.918998546E1,-4.062960148E-1,1.988987803E0,9.637515068E0,9.849002265E0
9.919198546E1,-6.162770987E-1,1.916175365E0,9.577984810E0,9.787201771E0
9.919398546E1,-6.728760600E-1,1.902049541E0,9.747407913E0,9.954020076E0
9.919598546E1,-7.619690299E-1,1.949033499E0,9.714003563E0,9.936860349E0
9.919799327E1,-8.738166094E-1,2.091028690E0,9.703957558E0,9.965076454E0
9.919998546E1,-8.432090878E-1,2.079038620E0,9.652416229E0,9.909719583E0
9.920198546E1,-8.054573536E-1,2.048565149E0,9.819972038E0,1.006365895E1
9.920398546E1,-8.315637112E-1,2.122105360E0,9.501983643E0,9.771515876E0
9.920598546E1,-8.095561862E-1,2.123245001E0,9.753996849E0,1.001518872E1
9.920798546E1,-7.305571437E-1,2.120774269E0,9.906095505E0,1.015687577E1
9.920998546E1,-6.764194369E-1,2.279988766E0,9.596448898E0,9.886744838E0
9.921198546E1,-5.845874548E-1,2.246776342E0,9.570858955E0,9.848405331E0
9.921401514E1,-4.702403545E-1,2.144668341E0,9.846710205E0,1.008852963E1
9.921598546E1,-3.540928662E-1,2.125352144E0,9.652262688E0,9.889827020E0
9.921798546E1,-2.732741833E-1,2.109224558E0,9.541296005E0,9.775471164E0
9.921998546E1,-1.287122816E-1,1.850804090E0,9.723034859E0,9.898456925E0
9.922198546E1,-8.819281310E-2,1.789359212E0,9.810557365E0,9.972794001E0
9.922398546E1,-9.572018683E-2,1.780098557E0,9.798663139E0,9.959503630E0
9.922598546E1,-4.469495639E-2,1.651702285E0,9.838359833E0,9.976143658E0
9.922798546E1,-3.103843145E-2,1.657295108E0,9.983514786E0,1.012018567E1
9.922999639E1,-5.502833053E-2,1.753024936E0,9.818506241E0,9.973925473E0
9.923198546E1,-5.870582536E-3,1.756826878E0,9.685944557E0,9.843982787E0
9.923398546E1,1.222000457E-2,1.732339025E0,9.551715851E0,9.707544670E0
9.923598546E1,1.794693619E-2,1.696904778E0,9.359969139E0,9.512561706E0
9.923798546E1,1.171243470E-2,1.672426462E0,9.429314613E0,9.576487954E0
9.923998546E1,-2.225649916E-2,1.632510424E0,9.475733757E0,9.615358333E0
9.924198546E1,-3.978205472E-2,1.645343304E0,9.748978615E0,9.886926784E0
9.924398546E1,-2.697786503E-2,1.629043579E0,9.896575928E0,1.002979192E1
9.924598546E1,-2.162442915E-2,1.625538468E0,1.008195496E1,1.021218188E1
9.924798546E1,-2.892195713E-3,1.527280450E0,9.785226822E0,9.903699202E0
9.924998546E1,-2.078166930E-3,1.445963740E0,9.799601555E0,9.905705734E0
9.925198546E1,-1.039083581E-2,1.345685005E0,9.586603165E0,9.680595867E0
9.925398546E1,2.789723687E-2,1.276971459E0,9.567268372E0,9.652153048E0
9.925598546E1,7.921934873E-2,1.197464705E0,9.669807434E0,9.743991648E0
9.925798546E1,7.342537493E-2,1.154733062E0,9.616253853E0,9.685614998E0
9.925998546E1,8.949526399E-2,1.048775315E0,9.736433029E0,9.793164310E0
9.926198546E1,1.139735803E-1,1.016262054E0,9.959458351E0,1.001182247E1
9.926398546E1,3.125869855E-2,1.166579604E0,9.393199921E0,9.465415460E0
9.926598546E1,1.119528711E-1,9.922433496E-1,9.789842606E0,9.840635069E0
9.926798546E1,1.044063494E-1,8.545576334E-1,9.815911293E0,9.853592439E0
9.926998546E1,1.179383770E-1,7.584065199E-1,9.715210915E0,9.745481672E0
9.927198546E1,1.409993321E-1,6.317628026E-1,9.764148712E0,9.785581491E0
9.927398546E1,1.088021025E-1,5.360042453E-1,9.911678314E0,9.926757046E0
9.927598546E1,-1.948880218E-2,5.526487827E-1,9.634047508E0,9.649905278E0
9.927798546E1,-1.482489705E-2,5.034239888E-1,9.679116249E0,9.692210628E0
9.927998546E1,3.418920096E-3,3.429167271E-1,9.644285202E0,9.650380336E0
9.928198546E1,-2.964979410E-2,2.672407925E-1,9.573895454E0,9.577670433E0
9.928398546E1,-4.291366786E-2,1.514955163E-1,9.869875908E0,9.871131795E0
9.928598546E1,-5.115929991E-2,1.190397050E-2,1.002481937E1,1.002495698E1
9.928798546E1,-1.145003065E-1,1.127764732E-1,9.684843063E0,9.686176439E0
9.928998546E1,-1.145864949E-1,-2.502419613E-2,9.643681526E0,9.644394727E0
9.929198546E1,-1.533246785E-2,-3.542556465E-1,1.020833015E1,1.021448661E1
9.929398546E1,-8.591353893E-2,-3.092446625E-1,9.560823441E0,9.566209190E0
9.929599796E1,-8.293514699E-2,-2.983558476E-1,9.470005989E0,9.475067698E0
9.929798546E1,-9.568187594E-2,-5.426027179E-1,9.706016541E0,9.721642341E0
9.930001671E1,-1.337496787E-1,-5.959742665E-1,9.817461967E0,9.836444164E0
9.930198546E1,-2.084775120E-1,-7.173507214E-1,9.886990547E0,9.915172062E0
9.930398546E1,-2.795661390E-1,-7.410532832E-1,9.760940552E0,9.793021885E0
9.930598546E1,-3.715992570E-1,-7.981406450E-1,9.365896225E0,9.407184839E0
9.930798546E1,-4.022354782E-1,-8.365915418E-1,9.568599701E0,9.613520636E0
9.930998546E1,-5.093903542E-1,-8.899152279E-1,9.485444069E0,9.540706307E0
9.931198546E1,-5.616509914E-1,-9.415533543E-1,9.665401459E0,9.727381966E0
9.931398546E1,-6.089987159E-1,-9.592991471E-1,9.777996063E0,9.843797098E0
9.931598546E1,-6.412342787E-1,-1.041008472E0,9.973459244E0,1.004812268E1
9.931798546E1,-6.648123860E-1,-1.160191894E0,1.009559155E1,1.018376106E1
9.931998546E1,-6.757777929E-1,-1.114385962E0,9.823763847E0,9.909836922E0
9.932198546E1,-6.594493389E-1,-1.131394386E0,9.676626205E0,9.764835964E0
9.932398546E1,-5.388677120E-1,-1.261016488E0,9.767892838E0,9.863684478E0
9.932598546E1,-4.874403179E-1,-1.259589434E0,9.740465164E0,9.833657774E0
9.932798546E1,-3.927352726E-1,-1.163495898E0,9.463665962E0,9.543004618E0
9.932998546E1,-2.661298811E-1,-1.287793159E0,9.603258133E0,9.692873831E0
9.933198546E1,-1.385093480E-1,-1.362808347E0,9.868994713E0,9.963608185E0
9.933398546E1,-6.381984055E-2,-1.403605580E0,9.720582962E0,9.821604488E0
9.933598546E1,-1.489193458E-2,-1.544528246E0,9.762654305E0,9.884088645E0
9.933798546E1,1.288846582E-1,-1.685881972E0,1.002076817E1,1.016241132E1
9.933998546E1,1.246996000E-1,-1.628602982E0,9.807090759E0,9.942179179E0
9.934198546E1,1.449449807E-1,-1.532404065E0,9.580474854E0,9.703338069E0
9.934398546E1,1.605455875E-1,-1.436540127E0,9.424947739E0,9.535148782E0
9.934598546E1,2.660724223E-1,-1.506441236E0,9.847227097E0,9.965342002E0
9.934801202E1,3.384539187E-1,-1.524876595E0,9.845494270E0,9.968628647E0
9.934998546E1,3.629226685E-1,-1.437612772E0,9.663141251E0,9.776233537E0
9.935198546E1,4.807365537E-1,-1.447342753E0,9.702215195E0,9.821348602E0
9.935398546E1,6.907559037E-1,-1.619361401E0,9.803939819E0,9.960758558E0
9.935598546E1,7.558590770E-1,-1.706022024E0,9.705824852E0,9.883565660E0
9.935798546E1,7.710286975E-1,-1.723279238E0,9.795234680E0,9.975509963E0
9.935998546E1,7.215453386E-1,-1.516085029E0,9.372475624E0,9.521682667E0
9.936198546E1,7.444722056E-1,-1.603272319E0,9.578157425E0,9.739908657E0
9.936398546E1,8.112034202E-1,-1.836036563E0,9.883733749E0,1.008549821E1
9.936602608E1,8.496638536E-1,-1.857517481E0,9.870077133E0,1.007922231E1
9.936798546E1,9.226583242E-1,-1.886391521E0,9.667566299E0,9.893008112E0
9.936999327E1,1.003975034E0,-2.023713350E0,9.758689880E0,1.001675645E1
9.937198546E1,9.956048727E-1,-2.081107140E0,9.750424385E0,1.001963131E1
9.937398546E1,9.847159982E-1,-2.101170540E0,9.712356567E0,9.985712460E0
9.937598546E1,9.991865754E-1,-2.143337250E0,9.681836128E0,9.966454695E0
9.937798702E1,9.422715902E-1,-2.094179392E0,9.708841324E0,9.976726063E0
9.937998702E1,8.930851221E-1,-2.032706022E0,9.676271439E0,9.927725004E0
9.938198702E1,8.110980988E-1,-1.987924814E0,9.748193741E0,9.981833820E0
9.938398702E1,7.657040358E-1,-1.978846073E0,9.840264320E0,1.006642620E1
9.938598702E1,6.716119051E-1,-1.981326461E0,9.746402740E0,9.968404259E0
9.938798702E1,5.205281973E-1,-1.909931302E0,9.825478554E0,1.002291455E1
9.938998702E1,4.134211838E-1,-1.898506284E0,9.735523224E0,9.927520115E0
9.939198702E1,3.170880675E-1,-2.001399517E0,9.779107094E0,9.986845369E0
9.939398702E1,1.852441728E-1,-2.104168177E0,9.926398277E0,1.014865616E1
9.939598702E1,4.466622695E-2,-2.109425783E0,9.816973686E0,1.004114757E1
9.939798702E1,-1.170285791E-1,-2.071980476E0,9.646727562E0,9.867428816E0
9.939998702E1,-1.863072067E-1,-2.067259073E0,9.721666336E0,9.940777978E0
9.940198702E1,-2.707746327E-1,-2.030464888E0,9.730246544E0,9.943530780E0
9.940398702E1,-3.760811985E-1,-1.992799401E0,9.878734589E0,1.008474509E1
9.940598702E1,-4.431475699E-1,-2.004799128E0,9.844594002E0,1.005642234E1
9.940798702E1,-5.524955392E-1,-1.977715969E0,9.861477852E0,1.007300140E1
9.940999327E1,-6.112109423E-1,-1.931728125E0,9.732324600E0,9.940990619E0
9.941198702E1,-6.632130146E-1,-1.903160572E0,9.700070381E0,9.907231554E0
9.941398702E1,-6.572849751E-1,-1.882177711E0,9.745846748E0,9.947670346E0
9.941603077E1,-6.050339341E-1,-1.929611683E0,9.877269745E0,1.008215874E1
9.941799014E1,-5.723578334E-1,-1.939159632E0,9.833044052E0,1.003875933E1
9.941998702E1,-5.318766832E-1,-1.908628941E0,9.750213623E0,9.949493602E0
9.942198702E1,-4.455800653E-1,-1.895451188E0,9.758152962E0,9.950518882E0
9.942398702E1,-3.737348914E-1,-1.951015830E0,9.699600220E0,9.900928490E0
9.942598702E1,-3.037188351E-1,-2.018905878E0,9.771446228E0,9.982453980E0
9.942798546E1,-2.735710740E-1,-2.026394844E0,9.766369820E0,9.978130920E0
9.942999014E1,-2.138692439E-1,-2.056514025E0,9.736270905E0,9.953389428E0
9.943201671E1,-1.341710687E-1,-2.103325367E0,9.779787064E0,1.000430980E1
9.943398546E1,-8.416098356E-2,-2.151602030E0,9.729518890E0,9.964939147E0
9.943602921E1,-4.525998980E-2,-2.097368717E0,9.662059784E0,9.887183789E0
9.943799014E1,-3.911167756E-2,-2.051275492E0,9.535272598E0,9.753496009E0
9.943998546E1,2.580949478E-2,-2.012862682E0,9.707558632E0,9.914079730E0
9.944198546E1,8.245630562E-2,-1.910218596E0,9.834863663E0,1.001899583E1
9.944398702E1,1.380209327E-1,-1.854203820E0,9.711610794E0,9.887998068E0
9.944598546E1,1.911434978E-1,-1.868272185E0,9.884288788E0,1.006112030E1
9.944799014E1,2.265297920E-1,-1.824678540E0,9.851737022E0,1.002185062E1
9.944998546E1,2.255816758E-1,-1.719486952E0,9.731491089E0,9.884808611E0
9.945198546E1,2.569169998E-1,-1.648474813E0,9.585588455E0,9.729695863E0
9.945398702E1,3.170497715E-1,-1.625069261E0,9.646650314E0,9.787708258E0
9.945598546E1,4.277576506E-1,-1.635402560E0,9.647848129E0,9.794819634E0
9.945798546E1,4.897100329E-1,-1.676927567E0,9.676865578E0,9.833291890E0
9.945998546E1,5.628768206E-1,-1.659344554E0,9.800157547E0,9.955568422E0
9.946198546E1,5.947771668E-1,-1.596214175E0,9.744439125E0,9.892206702E0
9.946398858E1,6.596887708E-1,-1.593120933E0,9.701641083E0,9.853682727E0
9.946598546E1,6.711139083E-1,-1.578841925E0,9.768515587E0,9.918015551E0
9.946798546E1,7.002848387E-1,-1.515721202E0,9.751373291E0,9.893285131E0
9.946998546E1,7.091242075E-1,-1.467779636E0,9.690503120E0,9.826651766E0
9.947198546E1,7.689888477E-1,-1.469292879E0,9.734930038E0,9.875172316E0
9.947398546E1,8.221975565E-1,-1.409112215E0,9.717940331E0,9.853931719E0
9.947598546E1,7.855854630E-1,-1.362473130E0,9.686298370E0,9.813146981E0
9.947798546E1,7.266976833E-1,-1.319588304E0,9.705835342E0,9.822048794E0
9.947998546E1,6.758352518E-1,-1.256419539E0,9.742082596E0,9.845989877E0
9.948203546E1,5.086912513E-1,-1.179613590E0,9.717805862E0,9.802346953E0
9.948398546E1,4.391732216E-1,-1.097626567E0,9.664492607E0,9.736532984E0
9.948598546E1,4.284280539E-1,-1.024814129E0,9.671588898E0,9.735164426E0
9.948798702E1,3.731028140E-1,-9.663381577E-1,9.693614960E0,9.748804344E0
9.948998546E1,3.189555407E-1,-9.378854632E-1,9.727545738E0,9.777858041E0
9.949198546E1,2.916041911E-1,-8.984768391E-1,9.744353294E0,9.790031397E0
9.949398546E1,2.509793639E-1,-8.891682029E-1,9.762166023E0,9.805788913E0
9.949598546E1,2.081902027E-1,-8.694304228E-1,9.770028114E0,9.810846129E0
9.949798546E1,1.587643027E-1,-8.469823599E-1,9.779787064E0,9.817678964E0
9.949998546E1,1.080934256E-1,-7.933139801E-1,9.755165100E0,9.787965948E0
9.950198546E1,4.938759282E-2,-6.766397357E-1,9.741977692E0,9.765572682E0
9.950398546E1,6.427952647E-2,-2.509315014E-1,9.708056450E0,9.711511649E0
9.950598546E1,9.965624660E-2,-5.007712170E-2,9.663218498E0,9.663862107E0
9.950798546E1,9.447519481E-2,-4.978981614E-2,9.648048401E0,9.648639414E0
9.950998546E1,9.440816194E-2,7.709329482E-3,9.671071053E0,9.671534916E0
