Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W)
,00:08:51,153,25.8,02:20,,,,2612.48,,
,00:08:52,152,25.8,02:20,,,,2613.74,,
,00:08:53,151,25.5,02:21,,,,2620.82,,
,00:08:54,151,24.9,02:25,,,,2634.2,,
,00:08:55,150,23.8,02:31,,,,2641.27,,
,00:08:56,150,23.4,02:34,,,,2647.65,,
,00:08:57,150,23.6,02:32,,,,2654.3,,
,00:08:58,150,24,02:30,,,,2660.69,,
,00:08:59,150,25.1,02:24,,,,2667.49,,
,00:09:00,150,24.6,02:26,,,,2674.52,,
,00:09:01,150,24.6,02:26,,,,2674.52,,
,00:09:02,150,22.3,02:41,,,,2686.16,,
,00:09:03,151,23.6,02:32,,,,2693.81,,
,00:09:04,152,26.2,02:18,,,,2701.6,,
,00:09:05,151,27,02:13,,,,2711,,
,00:09:06,151,26.9,02:14,,,,2719.75,,
,00:09:07,151,26.9,02:14,,,,2719.75,,
,00:09:08,150,26.2,02:17,,,,2733.14,,
,00:09:09,149,26.6,02:15,,,,2742.9,,
,00:09:10,148,27.5,02:11,,,,2751.05,,
,00:09:11,148,27.5,02:11,,,,2751.05,,
,00:09:12,146,28.4,02:07,,,,2764.43,,
,00:09:13,145,27.7,02:10,,,,2775.55,,
,00:09:14,145,27.7,02:10,,,,2775.55,,
,00:09:15,145,26.9,02:14,,,,2788.93,,
,00:09:16,145,26.9,02:14,,,,2799.68,,
,00:09:17,145,26.1,02:18,,,,2807.3,,
,00:09:18,144,25.5,02:21,,,,2814.79,,
,00:09:19,143,24.9,02:25,,,,2822.25,,
,00:09:20,143,24.9,02:25,,,,2822.25,,
,00:09:21,144,24.3,02:28,,,,2829.4,,
,00:09:22,144,23.7,02:32,,,,2836.47,,
,00:09:23,146,23.6,02:32,,,,2849.85,,
,00:09:24,146,23.6,02:32,,,,2850.97,,
,00:09:25,146,23.8,02:31,,,,2858.09,,
,00:09:26,145,22.8,02:38,,,,2871.47,,
,00:09:27,146,22.1,02:43,,,,2878,,
,00:09:28,146,22.1,02:43,,,,2878,,
,00:09:29,146,19.4,03:06,,,,2890.55,,
,00:09:30,145,19.4,03:06,,,,2890.55,,
,00:09:31,145,14.5,04:07,,,,2898.35,,
,00:09:32,146,14.5,04:07,,,,2898.35,,
,00:09:33,146,13.9,04:19,,,,2906.63,,
,00:09:34,146,13.9,04:19,,,,2906.63,,
,00:09:35,146,14.9,04:02,,,,2916.55,,
,00:09:36,146,15.1,03:59,,,,2921.45,,
,00:09:37,145,11.7,05:08,,,,2924.67,,
,00:09:38,144,11.7,05:08,,,,2924.67,,
,00:09:39,143,10.8,05:33,,,,2926.91,,
,00:09:40,143,11.6,05:09,,,,2937.4,,
,00:09:41,143,11.6,05:09,,,,2937.4,,
,00:09:42,143,16.1,03:44,,,,2948.08,,
,00:09:43,143,16.7,03:35,,,,2952.34,,
,00:09:44,143,16.6,03:36,,,,2963.44,,
,00:09:45,143,16.6,03:37,,,,2968.86,,
,00:09:46,143,18,03:20,,,,2972.83,,
,00:09:47,142,18.5,03:15,,,,2979.31,,
,00:09:48,141,19.1,03:09,,,,2985.33,,
,00:09:49,140,20,03:00,,,,2991.36,,
,00:09:50,140,20,03:00,,,,2991.36,,
,00:09:51,140,21.7,02:46,,,,3004.54,,
,00:09:52,141,21.7,02:46,,,,3004.54,,
,00:09:53,141,22.8,02:38,,,,3011.55,,
,00:09:54,142,25.5,02:21,,,,3024.94,,
,00:09:55,143,25.6,02:20,,,,3034.53,,
,00:09:56,144,25.6,02:20,,,,3034.53,,
,00:09:57,145,24.5,02:27,,,,3047.92,,
,00:09:58,146,24.2,02:29,,,,3056.03,,
,00:09:59,146,24.5,02:27,,,,3063.15,,
,00:10:00,147,23.9,02:31,,,,3069.99,,
,00:10:01,147,22.5,02:40,,,,3075.87,,
,00:10:02,148,20.2,02:58,,,,3081.06,,
,00:10:03,148,20.2,02:58,,,,3081.06,,
,00:10:04,148,18.1,03:19,,,,3089.36,,
,00:10:05,147,18.1,03:19,,,,3089.36,,
,00:10:06,146,18.4,03:16,,,,3100.48,,
,00:10:07,145,18.4,03:16,,,,3100.48,,
,00:10:08,145,17.9,03:21,,,,3111.65,,
,00:10:09,145,16.2,03:42,,,,3112.76,,
,00:10:10,146,16.2,03:42,,,,3112.76,,
,00:10:11,146,15.7,03:49,,,,3120.79,,
,00:10:12,146,15.8,03:49,,,,3126,,
,00:10:13,146,17.1,03:31,,,,3133.08,,
,00:10:14,146,17.1,03:31,,,,3133.08,,
,00:10:15,146,19.3,03:06,,,,3146.46,,
,00:10:16,146,20.4,02:57,,,,3154.8,,
,00:10:17,146,20.5,02:56,,,,3160.97,,
,00:10:18,146,20.6,02:55,,,,3167.12,,
,00:10:19,145,20.6,02:54,,,,3173.26,,
,00:10:20,145,20.6,02:54,,,,3173.26,,
,00:10:21,143,20.7,02:54,,,,3179.35,,
,00:10:22,143,20.8,02:53,,,,3191.73,,
,00:10:23,143,20.8,02:53,,,,3191.73,,
,00:10:24,143,21,02:52,,,,3203.96,,
,00:10:25,143,20.9,02:52,,,,3210.14,,
,00:10:26,143,21.6,02:46,,,,3216.59,,
,00:10:27,144,21.6,02:46,,,,3216.59,,
,00:10:28,144,24,02:30,,,,3229.98,,
,00:10:29,144,25.2,02:23,,,,3238.32,,
,00:10:30,144,26.1,02:18,,,,3245.83,,
,00:10:31,143,26.1,02:18,,,,3245.83,,
,00:10:32,143,26.5,02:16,,,,3253.32,,
,00:10:33,143,26.6,02:15,,,,3260.96,,
,00:10:34,143,26.4,02:16,,,,3268.4,,
,00:10:35,143,25.7,02:20,,,,3281.79,,
,00:10:36,144,25.7,02:20,,,,3290.21,,
,00:10:37,144,26.3,02:17,,,,3297.71,,
,00:10:38,145,26.3,02:17,,,,3297.71,,
,00:10:39,146,28.1,02:08,,,,3311.1,,
,00:10:40,146,28.9,02:04,,,,3321.78,,
,00:10:41,147,28.9,02:04,,,,3321.78,,
,00:10:42,147,30.3,01:59,,,,3330.48,,
,00:10:43,147,31.5,01:54,,,,3339.68,,
,00:10:44,148,32.7,01:50,,,,3349.12,,
,00:10:45,147,33.2,01:49,,,,3362.5,,
,00:10:46,146,33.2,01:48,,,,3375.89,,
,00:10:47,145,32.3,01:51,,,,3387.94,,
,00:10:48,143,32.3,01:51,,,,3387.94,,
,00:10:49,142,28.5,02:06,,,,3401.32,,
,00:10:50,141,27.6,02:11,,,,3411.87,,
,00:10:51,140,26.4,02:16,,,,3419.41,,
,00:10:52,138,24.2,02:29,,,,3426.27,,
,00:10:53,136,20.1,02:59,,,,3431.38,,
,00:10:54,135,15.2,03:57,,,,3434.54,,
,00:10:55,135,11.9,05:03,,,,3437.6,,
,00:10:56,136,9.1,06:36,,,,3439.97,,
,00:10:57,136,6.7,08:58,,,,3441.7,,
,00:10:58,135,5,12:01,,,,3443.02,,
,00:10:59,135,5.5,10:49,,,,3444.91,,
,00:11:00,135,7.8,07:44,,,,3447.79,,
,00:11:01,134,7.8,07:44,,,,3447.79,,
,00:11:02,134,9.3,06:28,,,,3450.36,,
,00:11:03,133,10.2,05:54,,,,3455.05,,
,00:11:04,133,9.6,06:16,,,,3459.22,,
,00:11:05,134,9.6,06:13,,,,3461.79,,
,00:11:06,135,9.9,06:03,,,,3465.69,,
,00:11:07,135,9.4,06:24,,,,3468.37,,
,00:11:08,136,7.9,07:34,,,,3470.16,,
,00:11:09,137,7.9,07:34,,,,3470.16,,
,00:11:10,136,6.5,09:14,,,,3472.43,,
,00:11:11,137,6.3,09:32,,,,3474.61,,
,00:11:12,138,6.8,08:53,,,,3476.7,,
,00:11:13,138,7.6,07:53,,,,3479.57,,
,00:11:14,139,8.8,06:49,,,,3483.08,,
,00:11:15,140,10.8,05:33,,,,3487.32,,
,00:11:16,141,12.7,04:43,,,,3492.76,,
,00:11:17,141,15.1,03:58,,,,3498.29,,
,00:11:18,141,15.1,03:58,,,,3498.29,,
,00:11:19,141,15,03:59,,,,3504.36,,
,00:11:20,139,13.6,04:24,,,,3507.41,,
,00:11:21,138,11.8,05:04,,,,3514.09,,
,00:11:22,138,11.8,05:04,,,,3514.09,,
,00:11:23,138,11.2,05:22,,,,3518.11,,
,00:11:24,137,10.1,05:57,,,,3521.52,,
,00:11:25,137,9,06:38,,,,3524.14,,
,00:11:26,137,9.2,06:30,,,,3528.41,,
,00:11:27,137,10.7,05:38,,,,3531.81,,
,00:11:28,136,12,05:00,,,,3535.71,,
,00:11:29,136,13,04:37,,,,3539.96,,
,00:11:30,136,14,04:18,,,,3544.66,,
,00:11:31,136,14,04:18,,,,3544.66,,
,00:11:32,136,14.7,04:05,,,,3550.54,,
,00:11:33,137,14.8,04:04,,,,3557.54,,
,00:11:34,137,15,04:00,,,,3562.28,,
,00:11:35,138,15,04:00,,,,3562.28,,
,00:11:36,138,15.2,03:57,,,,3567.38,,
,00:11:37,138,14.1,04:15,,,,3573.04,,
,00:11:38,138,11.5,05:14,,,,3576.08,,
,00:11:39,139,9,06:40,,,,3577.98,,
,00:11:40,138,8.3,07:13,,,,3580.7,,
,00:11:41,138,9.3,06:26,,,,3584.44,,
,00:11:42,139,10.8,05:32,,,,3588.61,,
,00:11:43,139,12.5,04:47,,,,3593.08,,
,00:11:44,140,12.5,04:47,,,,3593.08,,
,00:11:45,140,14.7,04:05,,,,3598.6,,
,00:11:46,140,16.1,03:44,,,,3603.79,,
,00:11:47,141,16.5,03:39,,,,3610.84,,
,00:11:48,141,16.5,03:39,,,,3610.84,,
,00:11:49,141,15.7,03:49,,,,3617.52,,
,00:11:50,142,15.1,03:58,,,,3622.6,,
,00:11:51,142,15.4,03:54,,,,3628.08,,
,00:11:52,142,16.4,03:40,,,,3633.6,,
,00:11:53,143,17.1,03:31,,,,3638.49,,
,00:11:54,143,17.4,03:26,,,,3643.36,,
,00:11:55,143,17.7,03:23,,,,3648.73,,
,00:11:56,144,18.1,03:19,,,,3654.33,,
,00:11:57,144,18.6,03:14,,,,3659.81,,
,00:11:58,144,18.7,03:12,,,,3665.4,,
,00:11:59,143,19.3,03:06,,,,3671,,
,00:12:00,142,19.9,03:01,,,,3677.03,,
,00:12:01,142,20.5,02:56,,,,3683.48,,
,00:12:02,142,20.5,02:56,,,,3683.48,,
,00:12:03,142,20.9,02:52,,,,3696.44,,
,00:12:04,143,20.5,02:56,,,,3702.35,,
,00:12:05,144,20,03:00,,,,3708.18,,
,00:12:06,144,20.3,02:58,,,,3714.31,,
,00:12:07,144,20.5,02:55,,,,3720.68,,
,00:12:08,143,20.4,02:57,,,,3726.53,,
,00:12:09,143,20.4,02:57,,,,3726.53,,
,00:12:10,142,20,03:00,,,,3737.62,,
,00:12:11,142,20,03:00,,,,3737.62,,
,00:12:12,141,20.4,02:56,,,,3743.5,,
,00:12:13,141,21.6,02:47,,,,3755.62,,
,00:12:14,142,21.8,02:45,,,,3761.73,,
,00:12:15,143,21.7,02:46,,,,3767.78,,
,00:12:16,144,21.7,02:46,,,,3767.78,,
,00:12:17,144,21.6,02:47,,,,3773.82,,
,00:12:18,145,22.1,02:43,,,,3780.08,,
,00:12:19,146,23.5,02:33,,,,3793.46,,
,00:12:20,147,23.5,02:33,,,,3793.63,,
,00:12:21,147,23.8,02:31,,,,3800.37,,
,00:12:22,148,24.6,02:26,,,,3813.75,,
,00:12:23,148,24.6,02:26,,,,3814.33,,
,00:12:24,149,24.1,02:29,,,,3827.71,,
,00:12:25,150,23.9,02:31,,,,3834.84,,
,00:12:26,151,23.9,02:31,,,,3834.84,,
,00:12:27,151,24.6,02:26,,,,3848.22,,
,00:12:28,152,24.9,02:25,,,,3855.97,,
,00:12:29,152,24.7,02:26,,,,3862.84,,
,00:12:30,153,24.7,02:26,,,,3862.84,,
,00:12:31,154,23.4,02:34,,,,3875.99,,
,00:12:32,154,23.4,02:34,,,,3875.99,,
,00:12:33,155,23,02:36,,,,3882.41,,
,00:12:34,155,23.2,02:35,,,,3895.8,,
,00:12:35,155,23.8,02:31,,,,3902.8,,
,00:12:36,155,23.8,02:31,,,,3910.01,,
,00:12:37,155,23.8,02:31,,,,3910.01,,
,00:12:38,155,23.7,02:32,,,,3923.4,,
,00:12:39,154,23.3,02:34,,,,3930.45,,
,00:12:40,154,23.3,02:34,,,,3930.45,,
,00:12:41,154,23.1,02:36,,,,3943.47,,
,00:12:42,154,23.2,02:35,,,,3950.15,,
,00:12:43,154,23.5,02:33,,,,3956.94,,
,00:12:44,154,23.5,02:33,,,,3956.94,,
,00:12:45,154,23.2,02:35,,,,3970.32,,
,00:12:46,154,23.3,02:34,,,,3977.29,,
,00:12:47,154,23.3,02:34,,,,3977.29,,
,00:12:48,154,23.8,02:31,,,,3990.68,,
,00:12:49,154,24.1,02:29,,,,3998.28,,
,00:12:50,155,24.4,02:28,,,,4005.49,,
,00:12:51,155,24.4,02:28,,,,4012.42,,
,00:12:52,155,24.3,02:28,,,,4019.38,,
,00:12:53,155,24.2,02:29,,,,4026.36,,
,00:12:54,155,24.2,02:29,,,,4033.17,,
,00:12:55,155,24.1,02:29,,,,4039.94,,
,00:12:56,156,23.7,02:32,,,,4046.62,,
,00:12:57,156,23.3,02:34,,,,4053.17,,
,00:12:58,156,22.9,02:37,,,,4059.77,,
,00:12:59,156,22.7,02:39,,,,4066.41,,
,00:13:00,156,23,02:37,,,,4072.99,,
,00:13:01,156,23.7,02:32,,,,4080,,
,00:13:02,156,24.6,02:26,,,,4087.04,,
,00:13:03,156,24.5,02:27,,,,4093.87,,
,00:13:04,156,24.2,02:29,,,,4100.59,,
,00:13:05,156,24.4,02:28,,,,4107.74,,
,00:13:06,157,25.3,02:22,,,,4115.46,,
,00:13:07,156,25.9,02:19,,,,4123.07,,
,00:13:08,156,25.8,02:20,,,,4130.31,,
,00:13:09,156,25,02:24,,,,4137.19,,
,00:13:10,157,24.7,02:26,,,,4143.95,,
,00:13:11,157,25.1,02:24,,,,4151.05,,
,00:13:12,157,25.8,02:19,,,,4158.39,,
,00:13:13,157,26.2,02:17,,,,4165.66,,
,00:13:14,157,26.2,02:18,,,,4173.11,,
,00:13:15,157,25.4,02:22,,,,4180.33,,
,00:13:16,157,24.8,02:25,,,,4187.25,,
,00:13:17,156,24.3,02:28,,,,4194.28,,
,00:13:18,156,25,02:24,,,,4201.66,,
,00:13:19,156,25.4,02:22,,,,4209.17,,
,00:13:20,156,25.8,02:20,,,,4216.63,,
,00:13:21,156,25.7,02:20,,,,4224.08,,
,00:13:22,156,25.7,02:20,,,,4231.37,,
,00:13:23,156,25.6,02:21,,,,4238.57,,
,00:13:24,156,25.3,02:22,,,,4245.67,,
,00:13:25,157,25.4,02:22,,,,4252.88,,
,00:13:26,156,25.4,02:22,,,,4260.14,,
,00:13:27,156,25.7,02:20,,,,4267.42,,
,00:13:28,156,25.9,02:19,,,,4274.78,,
,00:13:29,156,26.3,02:17,,,,4282.27,,
,00:13:30,156,26.7,02:15,,,,4289.71,,
,00:13:31,155,26.7,02:15,,,,4297.12,,
,00:13:32,154,27,02:13,,,,4304.67,,
,00:13:33,152,26.9,02:14,,,,4312.41,,
,00:13:34,151,26.9,02:14,,,,4312.41,,
,00:13:35,150,25.6,02:21,,,,4325.8,,
,00:13:36,149,24.9,02:25,,,,4333.71,,
,00:13:37,148,24.3,02:28,,,,4340.5,,
,00:13:38,147,23.6,02:32,,,,4347.02,,
,00:13:39,147,23.7,02:32,,,,4353.6,,
,00:13:40,147,23.4,02:34,,,,4360.57,,
,00:13:41,146,23.7,02:32,,,,4367.35,,
,00:13:42,146,23.4,02:34,,,,4374.48,,
,00:13:43,146,23.6,02:32,,,,4381.64,,
,00:13:44,146,23.6,02:32,,,,4381.64,,
,00:13:45,146,23.1,02:36,,,,4395.02,,
,00:13:46,145,23.1,02:36,,,,4395.05,,
,00:13:47,144,23,02:36,,,,4407.7,,
,00:13:48,145,23,02:37,,,,4414.07,,
,00:13:49,144,23,02:37,,,,4414.07,,
,00:13:50,144,23.5,02:33,,,,4427.38,,
,00:13:51,145,23.7,02:32,,,,4434.22,,
,00:13:52,146,23.9,02:31,,,,4440.96,,
,00:13:53,146,23.4,02:34,,,,4447.7,,
,00:13:54,147,23.4,02:34,,,,4447.7,,
,00:13:55,147,22.2,02:42,,,,4460.18,,
,00:13:56,148,22.5,02:40,,,,4466.75,,
,00:13:57,148,22.5,02:40,,,,4466.75,,
,00:13:58,148,23.7,02:32,,,,4480.13,,
,00:13:59,148,23.8,02:32,,,,4487.05,,
,00:14:00,149,23.8,02:31,,,,4493.73,,
,00:14:01,150,23.8,02:31,,,,4500.42,,
,00:14:02,151,23.8,02:31,,,,4500.42,,
,00:14:03,151,23.5,02:33,,,,4513.71,,
,00:14:04,151,23.5,02:33,,,,4513.71,,
,00:14:05,152,23,02:37,,,,4526.81,,
,00:14:06,152,22.5,02:40,,,,4533.16,,
,00:14:07,152,22.3,02:41,,,,4539.41,,
,00:14:08,152,22.3,02:41,,,,4539.41,,
,00:14:09,152,22.7,02:38,,,,4552.79,,
,00:14:10,152,22.8,02:38,,,,4559.27,,
,00:14:11,152,22.8,02:38,,,,4565.74,,
,00:14:12,151,23,02:36,,,,4572.34,,
,00:14:13,151,23.2,02:35,,,,4578.88,,
,00:14:14,151,23.1,02:36,,,,4585.28,,
,00:14:15,151,22.8,02:38,,,,4591.56,,
,00:14:16,151,22.4,02:41,,,,4597.67,,
,00:14:17,150,22,02:44,,,,4603.59,,
,00:14:18,150,20.8,02:53,,,,4609.28,,
,00:14:19,149,19.6,03:04,,,,4614.63,,
,00:14:20,148,18.8,03:11,,,,4619.83,,
,00:14:21,147,19,03:10,,,,4625.21,,
,00:14:22,146,19.6,03:04,,,,4630.65,,
,00:14:23,146,20.4,02:57,,,,4636.51,,
,00:14:24,145,20.9,02:52,,,,4642.51,,
,00:14:25,145,21.5,02:47,,,,4648.55,,
,00:14:26,146,21.8,02:45,,,,4654.77,,
,00:14:27,146,22.2,02:42,,,,4660.95,,
,00:14:28,147,22.3,02:41,,,,4667.19,,
,00:14:29,148,22.5,02:40,,,,4673.51,,
,00:14:30,150,22.5,02:40,,,,4679.75,,
,00:14:31,151,21.9,02:44,,,,4685.84,,
,00:14:32,152,21.2,02:49,,,,4691.47,,
,00:14:33,153,21.2,02:49,,,,4691.47,,
,00:14:34,153,21.1,02:50,,,,4703.15,,
,00:14:35,153,21.2,02:50,,,,4709.1,,
,00:14:36,152,21.2,02:50,,,,4709.1,,
,00:14:37,151,21.1,02:51,,,,4720.8,,
,00:14:38,151,20.8,02:53,,,,4726.56,,
,00:14:39,150,20.8,02:53,,,,4726.56,,
,00:14:40,149,21.8,02:45,,,,4739.01,,
,00:14:41,149,22.9,02:37,,,,4745.65,,
,00:14:42,149,22.9,02:37,,,,4745.65,,
,00:14:43,149,23.1,02:36,,,,4758.72,,
,00:14:44,148,22.9,02:37,,,,4765.19,,
,00:14:45,148,22.8,02:38,,,,4771.56,,
,00:14:46,148,22.8,02:38,,,,4771.56,,
,00:14:47,148,22.7,02:39,,,,4784.12,,
,00:14:48,148,22.7,02:39,,,,4790.41,,
,00:14:49,148,23,02:37,,,,4796.8,,
,00:14:50,149,23.2,02:35,,,,4803.32,,
,00:14:51,149,23.5,02:33,,,,4809.89,,
,00:14:52,150,23.7,02:32,,,,4816.6,,
,00:14:53,150,23.7,02:32,,,,4816.6,,
,00:14:54,149,23.8,02:32,,,,4823.28,,
,00:14:55,149,23.8,02:31,,,,4836.62,,
,00:14:56,148,24.1,02:29,,,,4843.43,,
,00:14:57,148,24.3,02:28,,,,4850.27,,
,00:14:58,148,24.5,02:27,,,,4857.12,,
,00:14:59,148,24.5,02:27,,,,4863.96,,
,00:15:00,149,24.5,02:27,,,,4863.96,,
,00:15:01,150,24.4,02:28,,,,4877.35,,
,00:15:02,150,24.4,02:28,,,,4877.46,,
,00:15:03,151,24.5,02:27,,,,4890.84,,
,00:15:04,151,24.5,02:27,,,,4898.05,,
,00:15:05,152,24.7,02:26,,,,4905.01,,
,00:15:06,152,24.9,02:25,,,,4912.04,,
,00:15:07,152,24.9,02:25,,,,4912.04,,
,00:15:08,152,25.3,02:22,,,,4925.42,,
,00:15:09,152,25.3,02:22,,,,4933.3,,
,00:15:10,152,24.7,02:26,,,,4940.15,,
,00:15:11,152,24.4,02:27,,,,4946.93,,
,00:15:12,152,24.7,02:26,,,,4954.03,,
,00:15:13,152,25.4,02:22,,,,4961.24,,
,00:15:14,152,25.4,02:22,,,,4961.24,,
,00:15:15,151,25.7,02:20,,,,4974.63,,
,00:15:16,151,25.7,02:20,,,,4975.45,,
,00:15:17,151,25.5,02:21,,,,4988.84,,
,00:15:18,151,25.5,02:21,,,,4989.57,,
,00:15:19,151,25.3,02:22,,,,5002.95,,
,00:15:20,151,25.3,02:22,,,,5003.7,,
,00:15:21,151,25.3,02:22,,,,5017.08,,
,00:15:22,151,25.2,02:23,,,,5024.91,,
,00:15:23,151,24.8,02:25,,,,5031.76,,
,00:15:24,151,24.7,02:26,,,,5038.66,,
,00:15:25,152,24.6,02:26,,,,5045.64,,
,00:15:26,152,24.8,02:25,,,,5052.65,,
,00:15:27,152,24.8,02:25,,,,5052.65,,
,00:15:28,152,24.7,02:26,,,,5066.03,,
,00:15:29,152,24.1,02:29,,,,5073.32,,
,00:15:30,151,23.3,02:35,,,,5079.68,,
,00:15:31,151,23,02:37,,,,5085.92,,
,00:15:32,151,23,02:37,,,,5092.33,,
,00:15:33,151,23.4,02:34,,,,5099.06,,
,00:15:34,151,23.4,02:34,,,,5099.06,,
,00:15:35,151,23.7,02:32,,,,5112.45,,
,00:15:36,151,23.8,02:31,,,,5120.5,,
,00:15:37,152,24.1,02:29,,,,5127.81,,
,00:15:38,152,23.8,02:31,,,,5134.62,,
,00:15:39,152,23.5,02:33,,,,5141.24,,
,00:15:40,153,23.3,02:35,,,,5147.92,,
,00:15:41,153,23.3,02:35,,,,5154.53,,
,00:15:42,154,23.4,02:34,,,,5161.27,,
,00:15:43,154,23.8,02:31,,,,5168.13,,
,00:15:44,155,23.8,02:31,,,,5168.13,,
,00:15:45,155,24.3,02:28,,,,5181.52,,
,00:15:46,156,24.4,02:28,,,,5188.77,,
,00:15:47,156,24.3,02:28,,,,5195.6,,
,00:15:48,156,24.5,02:27,,,,5202.61,,
,00:15:49,156,24.5,02:27,,,,5209.8,,
,00:15:50,156,24.5,02:27,,,,5209.8,,
,00:15:51,155,25,02:24,,,,5223.18,,
,00:15:52,154,25,02:24,,,,5224.01,,
,00:15:53,153,25.1,02:24,,,,5237.4,,
,00:15:54,153,25.1,02:24,,,,5238.35,,
,00:15:55,153,24.9,02:25,,,,5251.73,,
,00:15:56,152,24.9,02:25,,,,5252.43,,
,00:15:57,153,25.5,02:21,,,,5265.82,,
,00:15:58,153,25.5,02:21,,,,5267.33,,
,00:15:59,153,25.4,02:21,,,,5280.71,,
,00:16:00,154,25.2,02:23,,,,5288.96,,
,00:16:01,154,25.2,02:23,,,,5288.96,,
,00:16:02,155,25.3,02:22,,,,5302.34,,
,00:16:03,155,25.5,02:21,,,,5310.25,,
,00:16:04,155,25.5,02:21,,,,5310.25,,
,00:16:05,155,26.1,02:18,,,,5323.63,,
,00:16:06,155,26.1,02:18,,,,5332.41,,
,00:16:07,155,26,02:18,,,,5339.62,,
,00:16:08,155,26.1,02:18,,,,5346.9,,
,00:16:09,155,26.3,02:17,,,,5354.1,,
,00:16:10,156,26.3,02:17,,,,5354.1,,
,00:16:11,157,26.2,02:17,,,,5367.48,,
,00:16:12,157,26.1,02:18,,,,5375.46,,
,00:16:13,158,26.1,02:18,,,,5375.46,,
,00:16:14,158,25.7,02:20,,,,5388.85,,
,00:16:15,158,25.7,02:20,,,,5389.52,,
,00:16:16,157,25.8,02:20,,,,5396.79,,
,00:16:17,157,25.5,02:21,,,,5403.82,,
,00:16:18,156,24.9,02:25,,,,5417.21,,
,00:16:19,156,25.1,02:23,,,,5424.21,,
,00:16:20,155,25.1,02:23,,,,5424.21,,
,00:16:21,155,25.5,02:21,,,,5437.59,,
,00:16:22,155,25.4,02:22,,,,5445.95,,
,00:16:23,155,25.4,02:22,,,,5445.95,,
,00:16:24,155,25.4,02:22,,,,5453.1,,
,00:16:25,155,24.9,02:24,,,,5466.49,,
,00:16:26,155,24.6,02:27,,,,5474.37,,
,00:16:27,155,24.2,02:29,,,,5481.08,,
,00:16:28,155,24.2,02:29,,,,5481.08,,
,00:16:29,155,22.5,02:40,,,,5493.62,,
,00:16:30,154,21.9,02:44,,,,5499.98,,
,00:16:31,154,21.6,02:46,,,,5506.08,,
,00:16:32,153,21.6,02:46,,,,5506.08,,
,00:16:33,152,20,03:00,,,,5517.09,,
,00:16:34,151,18.9,03:10,,,,5522.22,,
,00:16:35,149,18.9,03:10,,,,5522.22,,
,00:16:36,148,18.1,03:19,,,,5527.07,,
,00:16:37,147,16.1,03:43,,,,5534.62,,
,00:16:38,147,16.1,03:43,,,,5534.62,,
,00:16:39,145,15.1,03:58,,,,5539.77,,
,00:16:40,145,15,04:00,,,,5547.48,,
,00:16:41,144,16,03:44,,,,5553.25,,
,00:16:42,143,16,03:44,,,,5553.25,,
,00:16:43,143,16.2,03:42,,,,5562.16,,
,00:16:44,143,16.9,03:33,,,,5568.61,,
,00:16:45,143,19,03:10,,,,5574.49,,
,00:16:46,142,19.9,03:01,,,,5580.42,,
,00:16:47,142,20.7,02:54,,,,5586.18,,
,00:16:48,143,21.4,02:48,,,,5592.16,,
,00:16:49,143,20.8,02:53,,,,5597.88,,
,00:16:50,143,20.1,02:59,,,,5603.32,,
,00:16:51,143,19.4,03:06,,,,5608.85,,
,00:16:52,143,19.4,03:06,,,,5608.85,,
,00:16:53,143,19.1,03:08,,,,5619.57,,
,00:16:54,143,18.7,03:12,,,,5624.73,,
,00:16:55,144,18.1,03:19,,,,5629.65,,
,00:16:56,144,17.6,03:25,,,,5632.92,,
,00:16:57,144,17,03:32,,,,5637.35,,
,00:16:58,145,16.8,03:35,,,,5642.25,,
,00:16:59,145,16.8,03:34,,,,5647.92,,
,00:17:00,145,17.2,03:29,,,,5653.78,,
,00:17:01,146,17.3,03:28,,,,5658.86,,
,00:17:02,146,17.3,03:28,,,,5658.86,,
,00:17:03,146,17.5,03:25,,,,5666.3,,
,00:17:04,146,17.8,03:23,,,,5673.84,,
,00:17:05,146,17.8,03:23,,,,5673.84,,
,00:17:06,147,18.5,03:15,,,,5684.6,,
,00:17:07,147,19.1,03:09,,,,5690.4,,
,00:17:08,146,19.3,03:07,,,,5696.09,,
,00:17:09,146,19.6,03:04,,,,5701.43,,
,00:17:10,146,19.9,03:01,,,,5707.18,,
,00:17:11,146,20.6,02:54,,,,5713.45,,
,00:17:12,147,21.2,02:50,,,,5719.76,,
,00:17:13,147,21,02:51,,,,5725.8,,
,00:17:14,148,20.8,02:53,,,,5731.89,,
,00:17:15,148,20.5,02:56,,,,5737.9,,
,00:17:16,148,20.2,02:58,,,,5743.41,,
,00:17:17,149,20.3,02:57,,,,5749.05,,
,00:17:18,148,20.4,02:56,,,,5754.7,,
,00:17:19,148,20.5,02:56,,,,5760.31,,
,00:17:20,146,20.5,02:56,,,,5765.98,,
,00:17:21,144,20.3,02:57,,,,5771.8,,
,00:17:22,143,20.5,02:56,,,,5777.55,,
,00:17:23,141,20.5,02:56,,,,5783.32,,
,00:17:24,141,21,02:52,,,,5789.37,,
,00:17:25,141,21.5,02:48,,,,5795.58,,
,00:17:26,142,21.9,02:44,,,,5801.75,,
,00:17:27,143,22.3,02:41,,,,5808.03,,
,00:17:28,144,23,02:37,,,,5814.62,,
,00:17:29,144,23.5,02:33,,,,5821.31,,
